customer_id,gender,is_senior,has_partner,has_dependents,months_as_customer,has_phone_service,has_multiple_lines,primary_product,has_security_product,has_backup_product,has_protection_plan,has_support_plan,has_streaming_tv,has_streaming_movies,account_type,is_paperless,payment_method,monthly_transaction_volume,total_transaction_volume,churned,revenue_per_month,charge_consistency,is_high_value,is_early_stage,tenure_group,product_adoption_score,is_multi_product,is_autopay
4526-EXKKN,Male,0,0,0,40,1,Yes,No,0,0,0,0,0,0,Two year,1,Mailed check,24.6,973.95,0,24.35,1.0103,0,0,established,0,0,0
5311-IHLEI,Male,0,0,0,12,0,No phone service,DSL,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0,50.48,1.0093,0,1,early,4,1,1
3987-KQDDU,Male,0,0,0,9,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,661.55,0,73.51,1.0284,0,1,early,1,0,0
3404-JNXAX,Female,0,1,1,51,1,Yes,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.75,4116.9,0,80.72,1.0004,0,0,loyal,1,0,0
5131-PONJI,Male,0,1,1,49,1,No,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,91.73,0.9855,1,0,loyal,3,1,1
2845-AFFTX,Male,1,1,0,41,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,4259.3,1,103.89,0.9606,1,0,established,3,1,0
3489-VSFRD,Female,0,0,0,56,1,No,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),60.25,3282.75,0,58.62,1.0278,0,0,loyal,3,1,1
3345-JHUEO,Male,0,0,0,4,1,No,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.2,55.7,0,13.92,1.4511,0,1,early,0,0,0
5815-HGGHV,Male,0,1,0,20,1,No,DSL,1,0,0,1,0,1,One year,1,Mailed check,64.15,1274.45,0,63.72,1.0067,0,0,growing,3,1,0
5260-UMPWX,Female,0,1,1,26,1,No,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.95,0,19.0,1.0658,0,0,established,0,0,1
2249-YPRNG,Female,0,1,1,20,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,1,111.98,0.9453,1,0,growing,4,1,1
7410-YTJIK,Female,0,0,0,7,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.45,480.75,1,68.68,1.0986,0,1,early,0,0,0
4626-GYCZP,Male,0,0,0,7,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,635.6,1,90.8,1.0336,1,1,early,2,0,0
5649-RXQTV,Male,0,0,0,51,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.0,5038.15,0,98.79,1.0021,1,0,loyal,4,1,0
2674-MIAHT,Female,0,0,0,4,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.3,324.2,0,81.05,0.9907,0,1,early,1,0,0
2576-HXMPA,Female,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.55,19.55,0,19.55,1.0,0,1,early,0,0,1
7587-AOVVU,Male,0,1,1,27,1,Yes,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,0,103.46,0.9738,1,0,established,4,1,0
5590-BYNII,Male,0,0,0,22,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.75,2095.0,1,95.23,1.058,1,0,growing,3,1,0
6898-MDLZW,Male,0,0,0,12,1,No,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,53.75,648.65,0,54.05,0.9944,0,1,early,2,0,0
3237-AJGEH,Female,0,1,1,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,1,31.68,0.9785,0,1,early,1,0,0
4707-YNOQA,Female,0,1,1,34,1,Yes,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.6,917.15,0,26.98,0.9489,0,0,established,0,0,1
9357-UJRUN,Male,0,1,0,24,1,Yes,DSL,1,0,0,1,0,0,One year,1,Electronic check,58.35,1346.9,0,56.12,1.0397,0,0,growing,2,0,0
1591-NFNLQ,Male,0,0,0,51,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),80.0,4242.35,1,83.18,0.9618,0,0,loyal,1,0,1
8648-PFRMP,Female,1,0,0,14,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,672.7,0,48.05,0.9646,0,0,growing,2,0,0
7663-CUXZB,Male,0,1,0,59,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,113.75,6561.25,0,111.21,1.0228,1,0,loyal,6,1,0
0258-NOKBL,Male,0,0,0,3,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,90.4,268.45,0,89.48,1.0103,1,1,early,3,1,0
1163-VIPRI,Female,0,1,1,65,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,0,Electronic check,109.3,7337.55,0,112.89,0.9682,1,0,loyal,5,1,0
2815-CPTUL,Male,1,0,0,5,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,1,66.38,1.0583,0,1,early,0,0,0
9348-ROUAI,Female,0,1,1,59,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,0,88.03,1.0258,1,0,loyal,6,1,1
9443-JUBUO,Male,0,1,1,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,0,62.21,1.0489,0,0,loyal,6,1,1
0596-BQCEQ,Female,0,1,1,62,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,100.15,6283.3,1,101.34,0.9883,1,0,loyal,4,1,0
1481-ZUWZA,Male,0,0,0,28,1,Yes,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.5,2659.4,1,94.98,0.9949,1,0,established,3,1,1
3043-TYBNO,Male,0,0,0,3,1,No,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,196.9,0,65.63,0.9241,0,1,early,2,0,0
4830-FAXFM,Male,0,0,1,19,1,Yes,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.1,439.2,0,23.12,1.0424,0,0,growing,0,0,1
5906-BFOZT,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,19.5,0,19.5,1.0,0,1,early,0,0,0
2960-NKRSO,Male,0,0,0,24,1,No,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,85.95,2107.15,0,87.8,0.9789,0,0,growing,3,1,0
8996-ZROXE,Male,1,0,0,57,1,No,DSL,0,0,1,1,0,0,One year,1,Electronic check,53.5,3035.8,0,53.26,1.0045,0,0,loyal,2,0,0
5598-IKHQQ,Female,0,0,0,72,1,Yes,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1866.45,0,25.92,0.9819,0,0,loyal,0,0,1
0397-ZXWQF,Male,0,0,0,67,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1430.95,0,21.36,0.9597,0,0,loyal,0,0,1
5266-PFRQK,Male,0,1,1,52,1,No,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.6,0,20.61,1.0116,0,0,loyal,0,0,1
4674-HGNUA,Male,0,1,1,71,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.9,6457.15,0,90.95,0.9885,1,0,loyal,6,1,1
6765-MBQNU,Female,0,1,0,26,1,Yes,No,0,0,0,0,0,0,One year,0,Mailed check,26.0,684.05,0,26.31,0.9882,0,0,established,0,0,0
9786-IJYDL,Female,0,0,0,35,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,113.2,3914.05,0,111.83,1.0123,1,0,established,6,1,0
1303-SRDOK,Female,0,1,1,55,1,No,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),69.05,3842.6,0,69.87,0.9883,0,0,loyal,0,0,1
3769-MHZNV,Female,0,1,1,33,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,670.35,0,20.31,0.9897,0,0,established,0,0,0
6295-OSINB,Male,0,1,0,72,1,Yes,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.65,7880.25,0,109.45,1.0018,1,0,loyal,5,1,0
3308-MHOOC,Male,0,0,1,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.2,19.2,0,19.2,1.0,0,1,early,0,0,0
2309-OSFEU,Male,0,0,0,10,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,1,29.84,1.1361,0,1,early,1,0,0
2207-QPJED,Female,1,1,0,37,1,No,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,90.0,3371.75,0,91.13,0.9876,1,0,established,3,1,0
4177-JPDFU,Male,0,0,0,12,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,34.0,442.45,0,36.87,0.9222,0,1,early,2,0,0
2239-CFOUJ,Male,0,1,1,1,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.4,20.4,0,20.4,1.0,0,1,early,0,0,0
8046-DNVTL,Male,0,1,0,62,0,No phone service,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345.55,0,37.83,1.0204,0,0,loyal,3,1,1
2209-XADXF,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.25,25.25,0,25.25,1.0,0,1,early,0,0,1
6620-JDYNW,Female,0,0,0,18,1,Yes,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,60.6,1156.35,0,64.24,0.9433,0,0,growing,2,0,0
1891-FZYSA,Male,1,1,0,69,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.95,6143.15,1,89.03,1.0103,1,0,loyal,2,0,0
4770-UEZOX,Male,0,0,0,2,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,0,72.4,1.0325,0,1,early,1,0,0
1038-RQOST,Male,0,1,1,19,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,414.95,0,21.84,0.9432,0,0,growing,0,0,0
7613-LLQFO,Male,0,0,0,12,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,1,88.3,0.9564,0,1,early,1,0,0
4568-TTZRT,Male,0,0,0,9,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,181.8,0,20.2,1.0099,0,1,early,0,0,0
9513-DXHDA,Male,0,0,0,27,1,No,DSL,1,0,1,1,1,1,One year,0,Electronic check,81.7,2212.55,0,81.95,0.9969,0,0,established,5,1,0
2640-PMGFL,Male,0,0,1,27,1,Yes,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.5,2180.55,1,80.76,0.9844,0,0,established,1,0,0
3801-HMYNL,Male,0,1,1,1,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,89.15,89.15,1,89.15,1.0,0,1,early,2,0,0
0516-QREYC,Female,1,0,0,24,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,459.95,0,19.16,1.0595,0,0,growing,0,0,0
9685-WKZGT,Male,1,0,0,14,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1036.75,1,74.05,1.0122,0,0,growing,0,0,0
6022-UGGSO,Female,1,0,0,32,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,2276.95,1,71.15,1.0457,0,0,established,1,0,0
8084-OIVBS,Female,0,0,0,11,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,211.95,0,19.27,1.0379,0,1,early,0,0,0
8896-BQTTI,Male,0,0,0,1,1,Yes,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.0,25.0,0,25.0,1.0,0,1,early,0,0,0
3865-QBWSJ,Male,1,0,1,38,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,80.45,3162.65,0,83.23,0.9666,0,0,established,1,0,0
3352-RICWQ,Female,0,1,1,9,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,210.65,0,23.41,0.8437,0,1,early,0,0,0
2160-GPFXD,Male,0,1,1,54,1,Yes,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),65.65,3566.7,0,66.05,0.9939,0,0,loyal,3,1,1
2065-MMKGR,Female,0,0,0,29,1,Yes,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),71.0,2080.1,0,71.73,0.9898,0,0,established,2,0,1
5857-TYBCJ,Male,1,1,0,44,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,4040.2,0,91.82,0.9715,0,0,established,2,0,0
1498-NHTLT,Male,0,1,1,59,1,No,DSL,1,1,1,1,1,1,Two year,1,Electronic check,86.75,5186.0,0,87.9,0.9869,0,0,loyal,6,1,0
4484-CGXFK,Female,0,0,0,3,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.3,196.15,1,65.38,0.8458,0,1,early,1,0,0
1402-PTHGN,Female,0,1,1,18,1,No,DSL,1,1,0,1,0,0,One year,1,Mailed check,61.5,1087.45,0,60.41,1.018,0,0,growing,3,1,0
4176-RELJR,Male,1,0,0,67,1,Yes,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.1,1672.15,0,24.96,1.0056,0,0,loyal,0,0,1
6214-EDAKZ,Female,0,1,1,22,1,No,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,55.15,1206.05,1,54.82,1.006,0,0,growing,2,0,0
5199-FPUSP,Male,0,0,1,33,0,No phone service,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,0,33.76,1.0086,0,0,established,2,0,1
6377-KSLXC,Male,0,0,0,5,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,107.05,0,21.41,0.9318,0,1,early,0,0,0
1796-JANOW,Female,0,0,0,2,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,38.15,0,19.08,1.0456,0,1,early,0,0,0
0238-WHBIQ,Male,0,1,1,72,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.7,6339.3,0,88.05,1.0187,0,0,loyal,6,1,1
8735-NBLWT,Male,0,0,1,9,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,184.1,0,20.46,0.9971,0,1,early,0,0,0
6651-RLGGM,Male,0,1,1,67,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,26.3,1688.9,0,25.21,1.0432,0,0,loyal,0,0,0
6127-ISGTU,Female,0,1,0,16,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.95,1378.25,1,86.14,0.9862,0,0,growing,1,0,0
1614-JBEBI,Female,0,0,0,8,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.7,137.6,0,17.2,1.2035,0,1,early,0,0,0
8740-XLHDR,Male,0,0,0,5,0,No phone service,DSL,1,1,1,1,0,0,Month-to-month,1,Mailed check,43.25,219.0,1,43.8,0.9874,0,1,early,4,1,0
1208-DNHLN,Male,0,1,1,23,1,Yes,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),48.35,1067.15,1,46.4,1.042,0,0,growing,0,0,1
1761-AEZZR,Male,0,0,0,1,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.55,79.55,1,79.55,1.0,0,1,early,1,0,0
3923-CSIHK,Female,1,1,0,50,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,3444.85,1,68.9,1.0312,0,0,loyal,0,0,0
5696-EXCYS,Male,0,0,0,17,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.45,369.05,0,21.71,0.8959,0,0,growing,0,0,1
5795-KTGUD,Female,0,1,0,68,1,Yes,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),110.8,7553.6,0,111.08,0.9975,1,0,loyal,5,1,1
7120-RFMVS,Male,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,84.5,1,84.5,1.0,0,1,early,1,0,0
7924-GJZFI,Female,1,1,0,25,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,1813.1,0,72.52,0.9556,0,0,established,0,0,0
4702-HDRKD,Male,0,0,0,67,0,No phone service,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),49.35,3321.35,0,49.57,0.9956,0,0,loyal,4,1,1
8512-WIWYV,Male,0,0,0,32,1,No,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.35,707.5,0,22.11,0.9204,0,0,established,0,0,1
5897-ZYEKH,Female,1,1,0,67,1,Yes,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,105.6,7112.15,0,106.15,0.9948,1,0,loyal,4,1,0
5456-ITGIC,Male,1,1,0,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.45,4641.1,0,64.46,0.9998,0,0,loyal,6,1,1
7317-GGVPB,Male,0,1,0,71,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.6,7690.9,1,108.32,1.0026,1,0,loyal,5,1,1
1406-PUQVY,Male,0,0,1,1,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.9,49.9,0,49.9,1.0,0,1,early,1,0,0
1322-AGOQM,Male,0,0,0,46,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),30.3,1380.1,1,30.0,1.01,0,0,established,1,0,1
3677-IYRBF,Female,1,0,0,2,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,30.4,78.65,1,39.33,0.7729,0,1,early,1,0,0
5692-FPTAH,Female,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,1,45.4,1.0,0,1,early,0,0,0
9114-AAFQH,Female,0,1,0,48,1,No,DSL,0,1,1,0,0,1,One year,1,Electronic check,65.65,3094.65,0,64.47,1.0183,0,0,established,3,1,0
8715-KKTFG,Female,0,1,0,61,1,Yes,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.3,6518.35,0,106.86,0.9667,1,0,loyal,4,1,1
1550-LOAHA,Female,0,1,0,32,1,No,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.15,2585.95,1,80.81,1.0413,0,0,established,2,0,1
1728-BQDMA,Female,0,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.45,82.7,0,41.35,1.075,0,1,early,0,0,0
0268-QKIWO,Female,0,0,0,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,58.85,1,19.62,1.0066,0,1,early,0,0,0
0876-WDUUZ,Female,0,0,0,5,1,No,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),85.4,425.9,1,85.18,1.0026,0,1,early,2,0,1
5117-ZSMHQ,Female,0,1,1,71,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,0,89.33,1.0064,1,0,loyal,6,1,1
5151-HQRDG,Male,0,1,0,37,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,0,54.89,1.0029,0,0,established,1,0,0
0960-HUWBM,Male,0,1,1,65,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),104.1,6700.05,0,103.08,1.0099,1,0,loyal,4,1,1
6465-GSRCL,Female,0,0,1,67,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.6,7244.7,0,108.13,0.9859,1,0,loyal,4,1,1
0617-FHSGK,Male,0,0,1,49,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.2,3678.3,1,75.07,1.0017,0,0,loyal,0,0,1
0263-FJTQO,Male,0,1,1,50,1,Yes,DSL,1,0,0,1,1,0,Two year,1,Credit card (automatic),70.5,3486.65,0,69.73,1.011,0,0,loyal,3,1,1
7319-ZNRTR,Male,0,1,1,25,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,19.6,411.15,0,16.45,1.1915,0,0,established,0,0,0
2858-MOFSQ,Female,0,0,1,17,1,Yes,DSL,0,0,1,0,0,0,One year,1,Mailed check,55.85,937.5,1,55.15,1.0127,0,0,growing,1,0,0
7503-EPSZW,Female,0,1,1,64,1,Yes,No,0,0,0,0,0,0,Two year,1,Mailed check,24.05,1559.15,0,24.36,0.9873,0,0,loyal,0,0,0
7089-XXAYG,Male,0,1,0,25,0,No phone service,DSL,0,0,1,0,1,0,One year,1,Credit card (automatic),38.1,970.4,0,38.82,0.9815,0,0,established,2,0,1
8118-LSUEL,Male,1,0,0,23,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,2483.5,1,107.98,0.9854,1,0,growing,4,1,0
8070-AAWZP,Male,1,1,0,24,0,No phone service,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,34.25,828.2,0,34.51,0.9925,0,0,growing,2,0,0
1666-JXLKU,Female,0,0,0,37,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3810.55,0,102.99,0.9715,1,0,established,3,1,0
7855-DIWPO,Female,0,0,0,21,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.65,1493.2,0,71.1,0.9655,0,0,growing,0,0,0
5133-POWUA,Male,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,0,45.8,1.0,0,1,early,0,0,0
5652-MSDEY,Female,0,0,0,10,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.75,777.3,0,77.73,0.9745,0,1,early,0,0,0
7005-CCBKV,Male,0,0,0,6,1,No,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.4,556.35,1,92.72,0.9103,0,1,early,2,0,0
1810-BOHSY,Male,0,1,0,51,1,Yes,Fiber optic,1,1,0,0,0,1,One year,1,Credit card (automatic),96.4,4911.05,0,96.3,1.001,1,0,loyal,3,1,1
1784-BXEFA,Female,0,0,0,10,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.55,187.35,0,18.74,1.0966,0,1,early,0,0,0
7351-MHQVU,Female,0,0,0,6,0,No phone service,DSL,1,1,0,1,0,1,Month-to-month,0,Credit card (automatic),50.95,307.6,0,51.27,0.9938,0,1,early,4,1,1
9224-VTYID,Male,0,1,1,47,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,0,91.88,0.985,1,0,established,6,1,0
9500-IWPXQ,Female,0,1,1,61,1,Yes,DSL,1,1,1,1,0,1,One year,1,Electronic check,79.4,4820.55,0,79.03,1.0047,0,0,loyal,5,1,0
5762-TJXGK,Female,0,0,0,52,0,No phone service,DSL,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),58.75,3038.55,0,58.43,1.0055,0,0,loyal,5,1,1
4504-YOULA,Female,0,1,1,35,1,Yes,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.45,2136.9,0,61.05,0.9738,0,0,established,2,0,1
5569-IDSEY,Male,0,1,0,71,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,7472.15,0,105.24,1.0044,1,0,loyal,4,1,1
4250-FDVOU,Female,0,0,0,6,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,56.25,389.1,1,64.85,0.8674,0,1,early,2,0,0
7284-ZZLOH,Male,0,1,0,45,1,No,DSL,1,0,1,0,0,0,Two year,0,Credit card (automatic),53.3,2296.25,0,51.03,1.0445,0,0,established,2,0,1
5277-ZLOOR,Female,1,0,0,2,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.45,1,93.72,0.9128,0,1,early,1,0,0
2141-RRYGO,Female,0,0,0,4,1,No,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),68.65,261.25,1,65.31,1.0511,0,1,early,3,1,1
1777-JYQPJ,Male,0,0,0,2,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.3,38.45,0,19.23,1.2637,0,1,early,0,0,0
6376-GAHQE,Male,0,0,0,4,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,77.85,299.2,1,74.8,1.0408,0,1,early,1,0,0
3401-URHDA,Male,0,0,0,51,1,Yes,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),59.9,3043.6,0,59.68,1.0037,0,0,loyal,2,0,1
1599-EAHXY,Male,0,1,1,60,1,Yes,No,0,0,0,0,0,0,One year,0,Credit card (automatic),23.95,1506.4,0,25.11,0.9538,0,0,loyal,0,0,1
8631-XVRZL,Male,0,0,0,9,1,No,No,0,0,0,0,0,0,One year,1,Mailed check,20.15,163.7,0,18.19,1.1078,0,1,early,0,0,0
5052-PNLOS,Male,0,0,0,3,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,323.25,1,107.75,0.9777,1,1,early,4,1,1
3853-LYGAM,Male,0,0,0,17,1,Yes,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.65,1640.0,0,96.47,0.9915,1,0,growing,3,1,1
6979-ZNSFF,Female,0,0,0,8,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,87.05,762.1,1,95.26,0.9138,0,1,early,1,0,0
5751-USDBL,Male,0,1,1,46,1,No,DSL,1,0,1,1,1,1,Two year,0,Mailed check,81.0,3846.35,0,83.62,0.9687,0,0,established,5,1,0
5680-LQOGP,Female,0,0,0,68,1,No,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),82.45,5646.6,0,83.04,0.9929,0,0,loyal,6,1,1
2386-LAHRK,Male,0,0,0,1,1,No,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.5,53.5,1,53.5,1.0,0,1,early,1,0,0
8189-DUKMV,Female,0,1,0,4,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,79.05,0,19.76,1.0374,0,1,early,0,0,1
6032-IGALN,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.1,25.1,1,25.1,1.0,0,1,early,0,0,0
9931-DCEZH,Male,0,0,1,28,1,No,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.4,1516.6,0,54.16,1.0044,0,0,established,2,0,1
1898-JSNDC,Female,0,0,0,39,1,No,DSL,0,1,0,0,1,0,One year,1,Credit card (automatic),58.6,2224.5,0,57.04,1.0273,0,0,established,2,0,1
0315-LVCRK,Male,0,0,0,11,1,No,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.75,0,80.8,1.0495,0,1,early,2,0,0
3911-RSNHI,Female,0,1,0,71,0,No phone service,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),61.4,4310.35,0,60.71,1.0114,0,0,loyal,5,1,1
2410-CIYFZ,Male,0,0,1,2,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,42.9,0,21.45,0.951,0,1,early,0,0,0
